Consumption,hour,dayofweek,month,year,lag1,lag2,lag3,prediction
510,7,1,5,2018,642.0,,,
549,8,1,5,2018,658.0,,,
571,9,1,5,2018,705.0,,,
649,10,1,5,2018,740.0,,,
667,11,1,5,2018,766.0,,,
673,12,1,5,2018,773.0,,,
643,13,1,5,2018,763.0,,,
647,14,1,5,2018,752.0,,,
617,15,1,5,2018,715.0,,,
640,16,1,5,2018,732.0,,,
628,17,1,5,2018,728.0,,,
664,18,1,5,2018,802.0,,,
653,19,1,5,2018,755.0,,,
667,20,1,5,2018,765.0,,,
691,21,1,5,2018,863.0,,,
706,22,1,5,2018,844.0,,,
666,23,1,5,2018,787.0,,,
624,0,2,5,2018,699.0,,,
564,1,2,5,2018,651.0,,,
513,2,2,5,2018,617.0,,,
524,3,2,5,2018,602.0,,,
502,4,2,5,2018,606.0,,,
506,5,2,5,2018,624.0,,,
503,6,2,5,2018,620.0,,,
501,7,2,5,2018,634.0,,,
509,8,2,5,2018,707.0,,,
603,9,2,5,2018,783.0,,,
608,10,2,5,2018,811.0,,,
621,11,2,5,2018,810.0,,,
634,12,2,5,2018,783.0,,,
619,13,2,5,2018,776.0,,,
642,14,2,5,2018,746.0,,,
631,15,2,5,2018,763.0,,,
589,16,2,5,2018,764.0,,,
608,17,2,5,2018,785.0,,,
620,18,2,5,2018,791.0,,,
647,19,2,5,2018,835.0,,,
633,20,2,5,2018,861.0,,,
663,21,2,5,2018,856.0,,,
691,22,2,5,2018,855.0,,,
666,23,2,5,2018,787.0,,,
631,0,3,5,2018,718.0,,,
573,1,3,5,2018,665.0,,,
510,2,3,5,2018,629.0,,,
500,3,3,5,2018,624.0,,,
506,4,3,5,2018,628.0,,,
475,5,3,5,2018,624.0,,,
512,6,3,5,2018,643.0,,,
540,7,3,5,2018,675.0,,,
580,8,3,5,2018,713.0,,,
667,9,3,5,2018,764.0,,,
663,10,3,5,2018,787.0,,,
683,11,3,5,2018,776.0,,,
672,12,3,5,2018,777.0,,,
671,13,3,5,2018,798.0,,,
642,14,3,5,2018,770.0,,,
639,15,3,5,2018,767.0,,,
669,16,3,5,2018,777.0,,,
661,17,3,5,2018,796.0,,,
658,18,3,5,2018,818.0,,,
658,19,3,5,2018,832.0,,,
654,20,3,5,2018,833.0,,,
665,21,3,5,2018,850.0,,,
698,22,3,5,2018,832.0,,,
649,23,3,5,2018,748.0,,,
558,0,4,5,2018,701.0,,,
519,1,4,5,2018,681.0,,,
495,2,4,5,2018,656.0,,,
473,3,4,5,2018,634.0,,,
460,4,4,5,2018,618.0,,,
458,5,4,5,2018,624.0,,,
451,6,4,5,2018,633.0,,,
493,7,4,5,2018,665.0,,,
575,8,4,5,2018,709.0,,,
606,9,4,5,2018,774.0,,,
671,10,4,5,2018,796.0,,,
699,11,4,5,2018,816.0,,,
716,12,4,5,2018,779.0,,,
654,13,4,5,2018,778.0,,,
661,14,4,5,2018,760.0,,,
657,15,4,5,2018,761.0,,,
668,16,4,5,2018,745.0,,,
652,17,4,5,2018,724.0,,,
682,18,4,5,2018,759.0,,,
681,19,4,5,2018,757.0,,,
662,20,4,5,2018,767.0,,,
702,21,4,5,2018,822.0,,,
715,22,4,5,2018,806.0,,,
672,23,4,5,2018,754.0,,,
602,0,5,5,2018,691.0,,,
564,1,5,5,2018,681.0,,,
532,2,5,5,2018,638.0,,,
490,3,5,5,2018,609.0,,,
512,4,5,5,2018,602.0,,,
474,5,5,5,2018,611.0,,,
466,6,5,5,2018,613.0,,,
477,7,5,5,2018,664.0,,,
524,8,5,5,2018,682.0,,,
607,9,5,5,2018,744.0,,,
602,10,5,5,2018,769.0,,,
634,11,5,5,2018,781.0,,,
649,12,5,5,2018,765.0,,,
608,13,5,5,2018,749.0,,,
607,14,5,5,2018,739.0,,,
616,15,5,5,2018,763.0,,,
612,16,5,5,2018,747.0,,,
613,17,5,5,2018,741.0,,,
634,18,5,5,2018,747.0,,,
628,19,5,5,2018,739.0,,,
628,20,5,5,2018,758.0,,,
636,21,5,5,2018,837.0,,,
663,22,5,5,2018,785.0,,,
649,23,5,5,2018,753.0,,,
602,0,6,5,2018,665.0,,,
527,1,6,5,2018,633.0,,,
495,2,6,5,2018,636.0,,,
492,3,6,5,2018,589.0,,,
463,4,6,5,2018,609.0,,,
479,5,6,5,2018,613.0,,,
458,6,6,5,2018,588.0,,,
469,7,6,5,2018,614.0,,,
508,8,6,5,2018,674.0,,,
559,9,6,5,2018,726.0,,,
624,10,6,5,2018,775.0,,,
625,11,6,5,2018,759.0,,,
653,12,6,5,2018,763.0,,,
668,13,6,5,2018,741.0,,,
602,14,6,5,2018,723.0,,,
615,15,6,5,2018,732.0,,,
626,16,6,5,2018,734.0,,,
613,17,6,5,2018,739.0,,,
646,18,6,5,2018,764.0,,,
641,19,6,5,2018,785.0,,,
637,20,6,5,2018,780.0,,,
680,21,6,5,2018,809.0,,,
718,22,6,5,2018,787.0,,,
657,23,6,5,2018,747.0,,,
618,0,0,5,2018,677.0,,,
549,1,0,5,2018,653.0,,,
512,2,0,5,2018,630.0,,,
466,3,0,5,2018,596.0,,,
461,4,0,5,2018,574.0,,,
483,5,0,5,2018,572.0,,,
475,6,0,5,2018,566.0,,,
545,7,0,5,2018,597.0,,,
539,8,0,5,2018,642.0,,,
604,9,0,5,2018,696.0,,,
643,10,0,5,2018,726.0,,,
646,11,0,5,2018,741.0,,,
669,12,0,5,2018,737.0,,,
669,13,0,5,2018,723.0,,,
635,14,0,5,2018,739.0,,,
653,15,0,5,2018,714.0,,,
637,16,0,5,2018,695.0,,,
649,17,0,5,2018,737.0,,,
652,18,0,5,2018,750.0,,,
659,19,0,5,2018,732.0,,,
632,20,0,5,2018,750.0,,,
694,21,0,5,2018,789.0,,,
697,22,0,5,2018,774.0,,,
670,23,0,5,2018,739.0,,,
564,0,1,5,2018,685.0,,,
527,1,1,5,2018,636.0,,,
473,2,1,5,2018,596.0,,,
487,3,1,5,2018,585.0,,,
478,4,1,5,2018,578.0,,,
474,5,1,5,2018,559.0,,,
468,6,1,5,2018,555.0,,,
520,7,1,5,2018,577.0,,,
558,8,1,5,2018,581.0,,,
627,9,1,5,2018,655.0,,,
681,10,1,5,2018,665.0,,,
685,11,1,5,2018,701.0,,,
680,12,1,5,2018,693.0,,,
664,13,1,5,2018,701.0,,,
680,14,1,5,2018,687.0,,,
644,15,1,5,2018,674.0,,,
630,16,1,5,2018,699.0,,,
649,17,1,5,2018,696.0,,,
640,18,1,5,2018,676.0,,,
637,19,1,5,2018,713.0,,,
649,20,1,5,2018,752.0,,,
672,21,1,5,2018,789.0,,,
727,22,1,5,2018,755.0,,,
648,23,1,5,2018,757.0,,,
607,0,2,5,2018,673.0,,,
531,1,2,5,2018,632.0,,,
502,2,2,5,2018,590.0,,,
495,3,2,5,2018,583.0,,,
490,4,2,5,2018,578.0,,,
486,5,2,5,2018,587.0,,,
488,6,2,5,2018,590.0,,,
522,7,2,5,2018,614.0,,,
582,8,2,5,2018,696.0,,,
641,9,2,5,2018,715.0,,,
625,10,2,5,2018,753.0,,,
665,11,2,5,2018,747.0,,,
650,12,2,5,2018,755.0,,,
621,13,2,5,2018,758.0,,,
625,14,2,5,2018,745.0,,,
653,15,2,5,2018,741.0,,,
663,16,2,5,2018,721.0,,,
676,17,2,5,2018,746.0,,,
687,18,2,5,2018,722.0,,,
701,19,2,5,2018,752.0,,,
735,20,2,5,2018,788.0,,,
729,21,2,5,2018,790.0,,,
731,22,2,5,2018,752.0,,,
677,23,2,5,2018,719.0,,,
625,0,3,5,2018,642.0,,,
603,1,3,5,2018,608.0,,,
562,2,3,5,2018,589.0,,,
544,3,3,5,2018,580.0,,,
495,4,3,5,2018,555.0,,,
502,5,3,5,2018,558.0,,,
485,6,3,5,2018,568.0,,,
530,7,3,5,2018,605.0,,,
570,8,3,5,2018,631.0,,,
647,9,3,5,2018,704.0,,,
657,10,3,5,2018,741.0,,,
699,11,3,5,2018,736.0,,,
692,12,3,5,2018,732.0,,,
664,13,3,5,2018,717.0,,,
657,14,3,5,2018,700.0,,,
674,15,3,5,2018,701.0,,,
648,16,3,5,2018,711.0,,,
686,17,3,5,2018,701.0,,,
624,18,3,5,2018,720.0,,,
665,19,3,5,2018,748.0,,,
684,20,3,5,2018,769.0,,,
752,21,3,5,2018,808.0,,,
733,22,3,5,2018,769.0,,,
688,23,3,5,2018,713.0,,,
594,0,4,5,2018,671.0,,,
553,1,4,5,2018,637.0,,,
519,2,4,5,2018,598.0,,,
530,3,4,5,2018,577.0,,,
514,4,4,5,2018,580.0,,,
510,5,4,5,2018,592.0,,,
496,6,4,5,2018,603.0,,,
527,7,4,5,2018,636.0,,,
585,8,4,5,2018,642.0,,,
652,9,4,5,2018,686.0,,,
649,10,4,5,2018,740.0,,,
666,11,4,5,2018,754.0,,,
680,12,4,5,2018,722.0,,,
637,13,4,5,2018,742.0,,,
618,14,4,5,2018,739.0,,,
642,15,4,5,2018,715.0,,,
638,16,4,5,2018,728.0,,,
652,17,4,5,2018,736.0,,,
668,18,4,5,2018,775.0,,,
645,19,4,5,2018,786.0,,,
660,20,4,5,2018,801.0,,,
739,21,4,5,2018,812.0,,,
727,22,4,5,2018,814.0,,,
655,23,4,5,2018,745.0,,,
620,0,5,5,2018,704.0,,,
572,1,5,5,2018,505.0,,,
517,2,5,5,2018,507.0,,,
533,3,5,5,2018,501.0,,,
476,4,5,5,2018,493.0,,,
467,5,5,5,2018,554.0,,,
490,6,5,5,2018,569.0,,,
482,7,5,5,2018,618.0,,,
535,8,5,5,2018,663.0,,,
582,9,5,5,2018,752.0,,,
697,10,5,5,2018,756.0,,,
663,11,5,5,2018,758.0,,,
657,12,5,5,2018,751.0,,,
651,13,5,5,2018,724.0,,,
646,14,5,5,2018,701.0,,,
625,15,5,5,2018,758.0,,,
609,16,5,5,2018,742.0,,,
640,17,5,5,2018,746.0,,,
615,18,5,5,2018,737.0,,,
642,19,5,5,2018,769.0,,,
650,20,5,5,2018,760.0,,,
708,21,5,5,2018,813.0,,,
681,22,5,5,2018,787.0,,,
674,23,5,5,2018,750.0,,,
597,0,6,5,2018,693.0,,,
561,1,6,5,2018,646.0,,,
539,2,6,5,2018,604.0,,,
522,3,6,5,2018,580.0,,,
480,4,6,5,2018,612.0,,,
461,5,6,5,2018,557.0,,,
453,6,6,5,2018,576.0,,,
462,7,6,5,2018,593.0,,,
478,8,6,5,2018,675.0,,,
556,9,6,5,2018,740.0,,,
612,10,6,5,2018,781.0,,,
621,11,6,5,2018,769.0,,,
634,12,6,5,2018,768.0,,,
625,13,6,5,2018,729.0,,,
612,14,6,5,2018,744.0,,,
624,15,6,5,2018,725.0,,,
631,16,6,5,2018,746.0,,,
632,17,6,5,2018,736.0,,,
633,18,6,5,2018,742.0,,,
634,19,6,5,2018,743.0,,,
647,20,6,5,2018,735.0,,,
697,21,6,5,2018,769.0,,,
698,22,6,5,2018,771.0,,,
654,23,6,5,2018,692.0,,,
592,0,0,5,2018,682.0,,,
527,1,0,5,2018,645.0,,,
495,2,0,5,2018,580.0,,,
498,3,0,5,2018,597.0,,,
443,4,0,5,2018,556.0,,,
444,5,0,5,2018,562.0,,,
448,6,0,5,2018,563.0,,,
475,7,0,5,2018,551.0,,,
507,8,0,5,2018,617.0,,,
587,9,0,5,2018,686.0,,,
607,10,0,5,2018,714.0,,,
630,11,0,5,2018,724.0,,,
621,12,0,5,2018,723.0,,,
603,13,0,5,2018,744.0,,,
597,14,0,5,2018,708.0,,,
607,15,0,5,2018,721.0,,,
609,16,0,5,2018,702.0,,,
597,17,0,5,2018,688.0,,,
632,18,0,5,2018,700.0,,,
593,19,0,5,2018,721.0,,,
652,20,0,5,2018,731.0,,,
673,21,0,5,2018,752.0,,,
659,22,0,5,2018,743.0,,,
615,23,0,5,2018,718.0,,,
553,0,1,5,2018,649.0,,,
509,1,1,5,2018,636.0,,,
466,2,1,5,2018,604.0,,,
465,3,1,5,2018,581.0,,,
454,4,1,5,2018,549.0,,,
424,5,1,5,2018,546.0,,,
425,6,1,5,2018,550.0,,,
479,7,1,5,2018,551.0,,,
523,8,1,5,2018,602.0,,,
606,9,1,5,2018,639.0,,,
625,10,1,5,2018,673.0,,,
628,11,1,5,2018,674.0,,,
636,12,1,5,2018,696.0,,,
588,13,1,5,2018,698.0,,,
595,14,1,5,2018,714.0,,,
626,15,1,5,2018,665.0,,,
637,16,1,5,2018,657.0,,,
651,17,1,5,2018,666.0,,,
657,18,1,5,2018,709.0,,,
674,19,1,5,2018,756.0,,,
673,20,1,5,2018,739.0,,,
686,21,1,5,2018,757.0,,,
692,22,1,5,2018,764.0,,,
618,23,1,5,2018,714.0,,,
562,0,2,5,2018,654.0,,,
534,1,2,5,2018,564.0,,,
497,2,2,5,2018,575.0,,,
502,3,2,5,2018,573.0,,,
446,4,2,5,2018,552.0,,,
444,5,2,5,2018,558.0,,,
449,6,2,5,2018,551.0,,,
492,7,2,5,2018,580.0,,,
549,8,2,5,2018,665.0,,,
645,9,2,5,2018,690.0,,,
698,10,2,5,2018,727.0,,,
664,11,2,5,2018,749.0,,,
626,12,2,5,2018,719.0,,,
669,13,2,5,2018,699.0,,,
638,14,2,5,2018,699.0,,,
674,15,2,5,2018,675.0,,,
651,16,2,5,2018,671.0,,,
675,17,2,5,2018,671.0,,,
634,18,2,5,2018,663.0,,,
646,19,2,5,2018,678.0,,,
652,20,2,5,2018,668.0,,,
690,21,2,5,2018,719.0,,,
664,22,2,5,2018,732.0,,,
629,23,2,5,2018,671.0,,,
603,0,3,5,2018,639.0,,,
560,1,3,5,2018,585.0,,,
506,2,3,5,2018,549.0,,,
514,3,3,5,2018,534.0,,,
462,4,3,5,2018,533.0,,,
440,5,3,5,2018,510.0,,,
452,6,3,5,2018,548.0,,,
503,7,3,5,2018,563.0,,,
560,8,3,5,2018,622.0,,,
600,9,3,5,2018,696.0,,,
631,10,3,5,2018,734.0,,,
650,11,3,5,2018,723.0,,,
678,12,3,5,2018,717.0,,,
633,13,3,5,2018,734.0,,,
605,14,3,5,2018,692.0,,,
632,15,3,5,2018,691.0,,,
640,16,3,5,2018,701.0,,,
687,17,3,5,2018,787.0,,,
651,18,3,5,2018,742.0,,,
661,19,3,5,2018,757.0,,,
661,20,3,5,2018,718.0,,,
693,21,3,5,2018,773.0,,,
679,22,3,5,2018,768.0,,,
676,23,3,5,2018,683.0,,,
595,0,4,5,2018,621.0,,,
547,1,4,5,2018,592.0,,,
521,2,4,5,2018,542.0,,,
487,3,4,5,2018,545.0,,,
474,4,4,5,2018,515.0,,,
429,5,4,5,2018,511.0,,,
423,6,4,5,2018,535.0,,,
458,7,4,5,2018,577.0,,,
536,8,4,5,2018,630.0,,,
588,9,4,5,2018,693.0,,,
596,10,4,5,2018,714.0,,,
608,11,4,5,2018,722.0,,,
601,12,4,5,2018,723.0,,,
597,13,4,5,2018,729.0,,,
609,14,4,5,2018,701.0,,,
610,15,4,5,2018,690.0,,,
604,16,4,5,2018,695.0,,,
605,17,4,5,2018,721.0,,,
589,18,4,5,2018,704.0,,,
606,19,4,5,2018,728.0,,,
622,20,4,5,2018,707.0,,,
662,21,4,5,2018,775.0,,,
638,22,4,5,2018,744.0,,,
605,23,4,5,2018,703.0,,,
539,0,5,5,2018,660.0,,,
487,1,5,5,2018,596.0,,,
474,2,5,5,2018,564.0,,,
487,3,5,5,2018,544.0,,,
431,4,5,5,2018,556.0,,,
385,5,5,5,2018,544.0,,,
410,6,5,5,2018,546.0,,,
433,7,5,5,2018,602.0,,,
473,8,5,5,2018,637.0,,,
539,9,5,5,2018,667.0,,,
584,10,5,5,2018,708.0,,,
599,11,5,5,2018,705.0,,,
583,12,5,5,2018,722.0,,,
573,13,5,5,2018,725.0,,,
563,14,5,5,2018,681.0,,,
589,15,5,5,2018,732.0,,,
570,16,5,5,2018,692.0,,,
558,17,5,5,2018,681.0,,,
553,18,5,5,2018,668.0,,,
590,19,5,5,2018,726.0,,,
578,20,5,5,2018,749.0,,,
629,21,5,5,2018,790.0,,,
634,22,5,5,2018,739.0,,,
588,23,5,5,2018,698.0,,,
538,0,6,5,2018,634.0,,,
510,1,6,5,2018,608.0,,,
482,2,6,5,2018,566.0,,,
496,3,6,5,2018,562.0,,,
472,4,6,5,2018,553.0,,,
440,5,6,5,2018,570.0,,,
422,6,6,5,2018,557.0,,,
451,7,6,5,2018,599.0,,,
476,8,6,5,2018,662.0,,,
524,9,6,5,2018,710.0,,,
585,10,6,5,2018,725.0,,,
644,11,6,5,2018,748.0,,,
647,12,6,5,2018,754.0,,,
619,13,6,5,2018,751.0,,,
622,14,6,5,2018,739.0,,,
617,15,6,5,2018,747.0,,,
613,16,6,5,2018,740.0,,,
619,17,6,5,2018,750.0,,,
624,18,6,5,2018,762.0,,,
631,19,6,5,2018,806.0,,,
643,20,6,5,2018,777.0,,,
690,21,6,5,2018,780.0,,,
654,22,6,5,2018,792.0,,,
626,23,6,5,2018,730.0,,,
568,0,0,5,2018,684.0,,,
520,1,0,5,2018,618.0,,,
498,2,0,5,2018,590.0,,,
469,3,0,5,2018,568.0,,,
467,4,0,5,2018,541.0,,,
451,5,0,5,2018,567.0,,,
441,6,0,5,2018,552.0,,,
465,7,0,5,2018,588.0,,,
518,8,0,5,2018,650.0,,,
591,9,0,5,2018,695.0,,,
618,10,0,5,2018,732.0,,,
640,11,0,5,2018,742.0,,,
631,12,0,5,2018,747.0,,,
648,13,0,5,2018,722.0,,,
631,14,0,5,2018,714.0,,,
585,15,0,5,2018,731.0,,,
635,16,0,5,2018,709.0,,,
635,17,0,5,2018,736.0,,,
617,18,0,5,2018,693.0,,,
625,19,0,5,2018,671.0,,,
623,20,0,5,2018,655.0,,,
642,21,0,5,2018,729.0,,,
646,22,0,5,2018,722.0,,,
623,23,0,5,2018,697.0,,,
557,0,1,5,2018,615.0,,,
513,1,1,5,2018,578.0,,,
467,2,1,5,2018,553.0,,,
452,3,1,5,2018,559.0,,,
459,4,1,5,2018,532.0,,,
436,5,1,5,2018,528.0,,,
426,6,1,5,2018,512.0,,,
472,7,1,5,2018,508.0,,,
532,8,1,5,2018,538.0,,,
583,9,1,5,2018,596.0,,,
622,10,1,5,2018,643.0,,,
640,11,1,5,2018,661.0,,,
711,12,1,5,2018,670.0,,,
608,13,1,5,2018,646.0,,,
601,14,1,5,2018,649.0,,,
621,15,1,5,2018,666.0,,,
606,16,1,5,2018,628.0,,,
618,17,1,5,2018,623.0,,,
605,18,1,5,2018,632.0,,,
646,19,1,5,2018,638.0,,,
634,20,1,5,2018,637.0,,,
712,21,1,5,2018,700.0,,,
656,22,1,5,2018,718.0,,,
632,23,1,5,2018,670.0,,,
577,0,2,5,2018,633.0,,,
565,1,2,5,2018,564.0,,,
502,2,2,5,2018,549.0,,,
490,3,2,5,2018,520.0,,,
512,4,2,5,2018,514.0,,,
453,5,2,5,2018,487.0,,,
470,6,2,5,2018,493.0,,,
496,7,2,5,2018,519.0,,,
569,8,2,5,2018,538.0,,,
615,9,2,5,2018,601.0,,,
684,10,2,5,2018,664.0,,,
663,11,2,5,2018,678.0,,,
632,12,2,5,2018,691.0,,,
673,13,2,5,2018,679.0,,,
619,14,2,5,2018,664.0,,,
626,15,2,5,2018,660.0,,,
663,16,2,5,2018,656.0,,,
680,17,2,5,2018,644.0,,,
682,18,2,5,2018,626.0,,,
679,19,2,5,2018,643.0,,,
656,20,2,5,2018,658.0,,,
680,21,2,5,2018,698.0,,,
669,22,2,5,2018,701.0,,,
668,23,2,5,2018,641.0,,,
600,0,3,5,2018,618.0,,,
558,1,3,5,2018,579.0,,,
522,2,3,5,2018,553.0,,,
509,3,3,5,2018,519.0,,,
471,4,3,5,2018,528.0,,,
477,5,3,5,2018,514.0,,,
471,6,3,5,2018,472.0,,,
498,7,3,5,2018,487.0,,,
554,8,3,5,2018,551.0,,,
589,9,3,5,2018,573.0,,,
654,10,3,5,2018,619.0,,,
676,11,3,5,2018,659.0,,,
676,12,3,5,2018,674.0,,,
656,13,3,5,2018,620.0,,,
620,14,3,5,2018,663.0,,,
631,15,3,5,2018,654.0,,,
658,16,3,5,2018,645.0,,,
665,17,3,5,2018,667.0,,,
639,18,3,5,2018,646.0,,,
641,19,3,5,2018,656.0,,,
630,20,3,5,2018,673.0,,,
674,21,3,5,2018,716.0,,,
698,22,3,5,2018,704.0,,,
641,23,3,5,2018,686.0,,,
590,0,4,6,2018,620.0,,,
522,1,4,6,2018,572.0,,,
477,2,4,6,2018,570.0,,,
476,3,4,6,2018,555.0,,,
489,4,4,6,2018,554.0,,,
439,5,4,6,2018,528.0,,,
434,6,4,6,2018,528.0,,,
471,7,4,6,2018,597.0,,,
534,8,4,6,2018,621.0,,,
573,9,4,6,2018,675.0,,,
593,10,4,6,2018,713.0,,,
647,11,4,6,2018,730.0,,,
613,12,4,6,2018,721.0,,,
621,13,4,6,2018,752.0,,,
622,14,4,6,2018,748.0,,,
608,15,4,6,2018,728.0,,,
595,16,4,6,2018,741.0,,,
596,17,4,6,2018,716.0,,,
600,18,4,6,2018,726.0,,,
601,19,4,6,2018,725.0,,,
621,20,4,6,2018,693.0,,,
629,21,4,6,2018,744.0,,,
612,22,4,6,2018,718.0,,,
587,23,4,6,2018,674.0,,,
534,0,5,6,2018,612.0,,,
504,1,5,6,2018,579.0,,,
472,2,5,6,2018,569.0,,,
472,3,5,6,2018,529.0,,,
412,4,5,6,2018,519.0,,,
397,5,5,6,2018,520.0,,,
397,6,5,6,2018,522.0,,,
442,7,5,6,2018,556.0,,,
460,8,5,6,2018,591.0,,,
553,9,5,6,2018,648.0,,,
565,10,5,6,2018,683.0,,,
625,11,5,6,2018,698.0,,,
628,12,5,6,2018,699.0,,,
636,13,5,6,2018,682.0,,,
606,14,5,6,2018,669.0,,,
646,15,5,6,2018,667.0,,,
646,16,5,6,2018,698.0,,,
644,17,5,6,2018,706.0,,,
638,18,5,6,2018,706.0,,,
617,19,5,6,2018,699.0,,,
607,20,5,6,2018,719.0,,,
671,21,5,6,2018,749.0,,,
625,22,5,6,2018,745.0,,,
619,23,5,6,2018,680.0,,,
570,0,6,6,2018,617.0,,,
522,1,6,6,2018,574.0,,,
492,2,6,6,2018,541.0,,,
484,3,6,6,2018,512.0,,,
461,4,6,6,2018,509.0,,,
429,5,6,6,2018,506.0,,,
428,6,6,6,2018,496.0,,,
420,7,6,6,2018,571.0,,,
469,8,6,6,2018,617.0,,,
544,9,6,6,2018,656.0,,,
580,10,6,6,2018,688.0,,,
588,11,6,6,2018,706.0,,,
640,12,6,6,2018,676.0,,,
621,13,6,6,2018,663.0,,,
600,14,6,6,2018,662.0,,,
420,15,6,6,2018,656.0,,,
621,16,6,6,2018,675.0,,,
606,17,6,6,2018,640.0,,,
614,18,6,6,2018,641.0,,,
671,19,6,6,2018,618.0,,,
673,20,6,6,2018,701.0,,,
686,21,6,6,2018,714.0,,,
679,22,6,6,2018,713.0,,,
649,23,6,6,2018,653.0,,,
606,0,0,6,2018,608.0,,,
539,1,0,6,2018,555.0,,,
521,2,0,6,2018,528.0,,,
470,3,0,6,2018,534.0,,,
464,4,0,6,2018,523.0,,,
418,5,0,6,2018,524.0,,,
422,6,0,6,2018,507.0,,,
479,7,0,6,2018,540.0,,,
516,8,0,6,2018,603.0,,,
574,9,0,6,2018,674.0,,,
618,10,0,6,2018,717.0,,,
630,11,0,6,2018,710.0,,,
624,12,0,6,2018,726.0,,,
610,13,0,6,2018,703.0,,,
603,14,0,6,2018,706.0,,,
603,15,0,6,2018,704.0,,,
637,16,0,6,2018,729.0,,,
644,17,0,6,2018,730.0,,,
605,18,0,6,2018,707.0,,,
622,19,0,6,2018,714.0,,,
656,20,0,6,2018,696.0,,,
691,21,0,6,2018,744.0,,,
658,22,0,6,2018,734.0,,,
631,23,0,6,2018,651.0,,,
579,0,1,6,2018,621.0,,,
532,1,1,6,2018,585.0,,,
501,2,1,6,2018,584.0,,,
478,3,1,6,2018,544.0,,,
467,4,1,6,2018,526.0,,,
427,5,1,6,2018,525.0,,,
428,6,1,6,2018,497.0,,,
490,7,1,6,2018,509.0,,,
513,8,1,6,2018,540.0,,,
574,9,1,6,2018,623.0,,,
613,10,1,6,2018,657.0,,,
620,11,1,6,2018,687.0,,,
607,12,1,6,2018,688.0,,,
635,13,1,6,2018,686.0,,,
604,14,1,6,2018,681.0,,,
586,15,1,6,2018,647.0,,,
594,16,1,6,2018,671.0,,,
604,17,1,6,2018,664.0,,,
613,18,1,6,2018,657.0,,,
619,19,1,6,2018,653.0,,,
617,20,1,6,2018,678.0,,,
651,21,1,6,2018,718.0,,,
634,22,1,6,2018,703.0,,,
630,23,1,6,2018,652.0,,,
571,0,2,6,2018,634.0,,,
515,1,2,6,2018,579.0,,,
466,2,2,6,2018,546.0,,,
467,3,2,6,2018,517.0,,,
450,4,2,6,2018,523.0,,,
399,5,2,6,2018,554.0,,,
421,6,2,6,2018,535.0,,,
443,7,2,6,2018,527.0,,,
530,8,2,6,2018,555.0,,,
574,9,2,6,2018,606.0,,,
590,10,2,6,2018,655.0,,,
644,11,2,6,2018,660.0,,,
597,12,2,6,2018,668.0,,,
618,13,2,6,2018,667.0,,,
614,14,2,6,2018,680.0,,,
603,15,2,6,2018,673.0,,,
604,16,2,6,2018,672.0,,,
602,17,2,6,2018,673.0,,,
615,18,2,6,2018,671.0,,,
591,19,2,6,2018,682.0,,,
616,20,2,6,2018,698.0,,,
649,21,2,6,2018,717.0,,,
632,22,2,6,2018,725.0,,,
605,23,2,6,2018,696.0,,,
542,0,3,6,2018,622.0,,,
495,1,3,6,2018,589.0,,,
443,2,3,6,2018,561.0,,,
462,3,3,6,2018,547.0,,,
423,4,3,6,2018,539.0,,,
432,5,3,6,2018,516.0,,,
422,6,3,6,2018,512.0,,,
441,7,3,6,2018,510.0,,,
487,8,3,6,2018,549.0,,,
553,9,3,6,2018,571.0,,,
588,10,3,6,2018,649.0,,,
605,11,3,6,2018,667.0,,,
616,12,3,6,2018,673.0,,,
626,13,3,6,2018,643.0,,,
606,14,3,6,2018,647.0,,,
595,15,3,6,2018,617.0,,,
603,16,3,6,2018,640.0,,,
614,17,3,6,2018,628.0,,,
632,18,3,6,2018,664.0,,,
605,19,3,6,2018,653.0,,,
651,20,3,6,2018,667.0,,,
658,21,3,6,2018,691.0,,,
647,22,3,6,2018,706.0,,,
608,23,3,6,2018,666.0,,,
576,0,4,6,2018,624.0,,,
530,1,4,6,2018,564.0,,,
502,2,4,6,2018,513.0,,,
469,3,4,6,2018,524.0,,,
451,4,4,6,2018,502.0,,,
437,5,4,6,2018,506.0,,,
430,6,4,6,2018,503.0,,,
453,7,4,6,2018,501.0,,,
492,8,4,6,2018,509.0,,,
555,9,4,6,2018,603.0,,,
599,10,4,6,2018,608.0,,,
624,11,4,6,2018,621.0,,,
645,12,4,6,2018,634.0,,,
635,13,4,6,2018,619.0,,,
604,14,4,6,2018,642.0,,,
609,15,4,6,2018,631.0,,,
638,16,4,6,2018,589.0,,,
612,17,4,6,2018,608.0,,,
632,18,4,6,2018,620.0,,,
625,19,4,6,2018,647.0,,,
640,20,4,6,2018,633.0,,,
625,21,4,6,2018,663.0,,,
632,22,4,6,2018,691.0,,,
584,23,4,6,2018,666.0,,,
565,0,5,6,2018,631.0,,,
500,1,5,6,2018,573.0,,,
469,2,5,6,2018,510.0,,,
475,3,5,6,2018,500.0,,,
453,4,5,6,2018,506.0,,,
427,5,5,6,2018,475.0,,,
408,6,5,6,2018,512.0,,,
441,7,5,6,2018,540.0,,,
480,8,5,6,2018,580.0,,,
555,9,5,6,2018,667.0,,,
562,10,5,6,2018,663.0,,,
593,11,5,6,2018,683.0,,,
601,12,5,6,2018,672.0,,,
576,13,5,6,2018,671.0,,,
